Academic Year,District ID,District,School ID,School,Subject,Student Group,Grade Level,Number Proficient,Percent Proficient (Level 3 or 4),Number Level 4,Percent Level 4,Number Level 3,Percent Level 3,Number Level 2,Percent Level 2,Number Level 1,Percent Level 1,Number of Participants,Participation Rate
2021-2022,2193,Falls City SD 57,1006,Falls City High School,English Language Arts,Total Population (All Students),Grade HS (11),8,72.7,5,45.5,3,27.3,1,9.1,2,18.2,11,91.7
2021-2022,2084,Fern Ridge SD 28J,563,Elmira Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,17,37,10,21.7,7,15.2,13,28.3,16,34.8,46,88.5
2021-2022,2084,Fern Ridge SD 28J,563,Elmira Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,18,45,4,10,14,35,9,22.5,13,32.5,40,93
2021-2022,2084,Fern Ridge SD 28J,563,Elmira Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,15,40.5,3,8.1,12,32.4,9,24.3,13,35.1,37,88.1
2021-2022,2084,Fern Ridge SD 28J,563,Elmira Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,563,Elmira Elementary School,English Language Arts,Students in Foster Care,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,563,Elmira Elementary School,English Language Arts,Students in Foster Care,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,563,Elmira Elementary School,English Language Arts,Total Population (All Students),Grade 3,17,37,10,21.7,7,15.2,13,28.3,16,34.8,46,88.5
2021-2022,2084,Fern Ridge SD 28J,563,Elmira Elementary School,English Language Arts,Total Population (All Students),Grade 4,18,45,4,10,14,35,9,22.5,13,32.5,40,93
2021-2022,2084,Fern Ridge SD 28J,563,Elmira Elementary School,English Language Arts,Total Population (All Students),Grade 5,15,40.5,3,8.1,12,32.4,9,24.3,13,35.1,37,88.1
2021-2022,2084,Fern Ridge SD 28J,567,Elmira High School,English Language Arts,Econo. Disadvantaged,Grade HS (11),33,48.5,16,23.5,17,25,18,26.5,17,25,68,73.1
2021-2022,2084,Fern Ridge SD 28J,567,Elmira High School,English Language Arts,Students in Foster Care,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,567,Elmira High School,English Language Arts,Total Population (All Students),Grade HS (11),33,48.5,16,23.5,17,25,18,26.5,17,25,68,73.1
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Econo. Disadvantaged,Grade 6,37,46.3,11,13.8,26,32.5,20,25,23,28.8,80,97.6
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Econo. Disadvantaged,Grade 7,35,38.5,9,9.9,26,28.6,26,28.6,30,33,91,91.9
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Econo. Disadvantaged,Grade 8,30,30,5,5,25,25,22,22,48,48,100,91.7
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Homeless,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Homeless,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Students in Foster Care,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Students in Foster Care,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Total Population (All Students),Grade 6,37,46.3,11,13.8,26,32.5,20,25,23,28.8,80,97.6
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Total Population (All Students),Grade 7,35,38.5,9,9.9,26,28.6,26,28.6,30,33,91,91.9
2021-2022,2084,Fern Ridge SD 28J,564,Fern Ridge Middle School,English Language Arts,Total Population (All Students),Grade 8,30,30,5,5,25,25,22,22,48,48,100,91.7
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,27,47.4,9,15.8,18,31.6,18,31.6,12,21.1,57,98.3
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,20,31.7,12,19,8,12.7,18,28.6,25,39.7,63,98.4
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,20,37,7,13,13,24.1,13,24.1,21,38.9,54,98.2
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Homeless,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Students in Foster Care,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Students in Foster Care,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Total Population (All Students),Grade 3,27,47.4,9,15.8,18,31.6,18,31.6,12,21.1,57,98.3
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Total Population (All Students),Grade 4,20,31.7,12,19,8,12.7,18,28.6,25,39.7,63,98.4
2021-2022,2084,Fern Ridge SD 28J,566,Veneta Elementary School,English Language Arts,Total Population (All Students),Grade 5,20,37,7,13,13,24.1,13,24.1,21,38.9,54,98.2
2021-2022,2084,Fern Ridge SD 28J,4045,West Lane Charter School,English Language Arts,Econo. Disadvantaged,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,4045,West Lane Charter School,English Language Arts,Homeless,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2084,Fern Ridge SD 28J,4045,West Lane Charter School,English Language Arts,Total Population (All Students),Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1128,Cornelius Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,6,10,2,3.3,4,6.7,15,25,39,65,60,100
2021-2022,2241,Forest Grove SD 15,1128,Cornelius Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,15,18.3,4,4.9,11,13.4,14,17.1,53,64.6,82,100
2021-2022,2241,Forest Grove SD 15,1128,Cornelius Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1128,Cornelius Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1128,Cornelius Elementary School,English Language Arts,Total Population (All Students),Grade 3,6,10,2,3.3,4,6.7,15,25,39,65,60,100
2021-2022,2241,Forest Grove SD 15,1128,Cornelius Elementary School,English Language Arts,Total Population (All Students),Grade 4,15,18.3,4,4.9,11,13.4,14,17.1,53,64.6,82,100
2021-2022,2241,Forest Grove SD 15,1129,Dilley Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,20,51.3,9,23.1,11,28.2,13,33.3,6,15.4,40,100
2021-2022,2241,Forest Grove SD 15,1129,Dilley Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,19,44.2,9,20.9,10,23.3,12,27.9,12,27.9,43,95.6
2021-2022,2241,Forest Grove SD 15,1129,Dilley Elementary School,English Language Arts,Homeless,Grade 3,--,--,--,--,--,--,--,--,--,--,1,100
2021-2022,2241,Forest Grove SD 15,1129,Dilley Elementary School,English Language Arts,Total Population (All Students),Grade 3,20,51.3,9,23.1,11,28.2,13,33.3,6,15.4,40,100
2021-2022,2241,Forest Grove SD 15,1129,Dilley Elementary School,English Language Arts,Total Population (All Students),Grade 4,19,44.2,9,20.9,10,23.3,12,27.9,12,27.9,43,95.6
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,16,30.2,5,9.4,11,20.8,16,30.2,21,39.6,53,98.1
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,11,22,3,6,8,16,12,24,27,54,50,98
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,20,41.7,2,4.2,18,37.5,16,33.3,12,25,48,96
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Econo. Disadvantaged,Grade 6,17,29.8,6,10.5,11,19.3,14,24.6,26,45.6,57,100
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Military-connected,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Military-connected,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Total Population (All Students),Grade 3,16,30.2,5,9.4,11,20.8,16,30.2,21,39.6,53,98.1
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Total Population (All Students),Grade 4,11,22,3,6,8,16,12,24,27,54,50,98
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Total Population (All Students),Grade 5,20,41.7,2,4.2,18,37.5,16,33.3,12,25,48,96
2021-2022,2241,Forest Grove SD 15,1130,Echo Shaw Elementary School,English Language Arts,Total Population (All Students),Grade 6,17,29.8,6,10.5,11,19.3,14,24.6,26,45.6,57,100
2021-2022,2241,Forest Grove SD 15,3986,Fern Hill Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,9,22,4,9.8,5,12.2,10,24.4,22,53.7,41,100
2021-2022,2241,Forest Grove SD 15,3986,Fern Hill Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,7,14.3,2,4.1,5,10.2,12,24.5,30,61.2,49,100
2021-2022,2241,Forest Grove SD 15,3986,Fern Hill Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,3986,Fern Hill Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,3986,Fern Hill Elementary School,English Language Arts,Total Population (All Students),Grade 3,9,22,4,9.8,5,12.2,10,24.4,22,53.7,41,100
2021-2022,2241,Forest Grove SD 15,3986,Fern Hill Elementary School,English Language Arts,Total Population (All Students),Grade 4,7,14.3,2,4.1,5,10.2,12,24.5,30,61.2,49,100
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Econo. Disadvantaged,Grade 3,9,42.9,4,19,5,23.8,4,19,8,38.1,21,87.5
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Econo. Disadvantaged,Grade 4,6,28.6,2,9.5,4,19,3,14.3,12,57.1,21,80.8
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Econo. Disadvantaged,Grade 5,7,30.4,4,17.4,3,13,6,26.1,10,43.5,23,92
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Econo. Disadvantaged,Grade 6,9,42.9,4,19,5,23.8,3,14.3,9,42.9,21,91.3
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Econo. Disadvantaged,Grade 7,8,44.4,2,11.1,6,33.3,4,22.2,6,33.3,18,72
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Econo. Disadvantaged,Grade 8,12,70.6,1,5.9,11,64.7,1,5.9,4,23.5,17,65.4
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Military-connected,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Students in Foster Care,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Total Population (All Students),Grade 3,9,42.9,4,19,5,23.8,4,19,8,38.1,21,87.5
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Total Population (All Students),Grade 4,6,28.6,2,9.5,4,19,3,14.3,12,57.1,21,80.8
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Total Population (All Students),Grade 5,7,30.4,4,17.4,3,13,6,26.1,10,43.5,23,92
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Total Population (All Students),Grade 6,9,42.9,4,19,5,23.8,3,14.3,9,42.9,21,91.3
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Total Population (All Students),Grade 7,8,44.4,2,11.1,6,33.3,4,22.2,6,33.3,18,72
2021-2022,2241,Forest Grove SD 15,4595,Forest Grove Community School,English Language Arts,Total Population (All Students),Grade 8,12,70.6,1,5.9,11,64.7,1,5.9,4,23.5,17,65.4
2021-2022,2241,Forest Grove SD 15,1134,Forest Grove High School,English Language Arts,Econo. Disadvantaged,Grade HS (11),175,41.5,77,18.2,98,23.2,100,23.7,147,34.8,424,94.9
2021-2022,2241,Forest Grove SD 15,1134,Forest Grove High School,English Language Arts,Homeless,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1134,Forest Grove High School,English Language Arts,Military-connected,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1134,Forest Grove High School,English Language Arts,Students in Foster Care,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1134,Forest Grove High School,English Language Arts,Total Population (All Students),Grade HS (11),175,41.5,77,18.2,98,23.2,100,23.7,147,34.8,424,94.9
2021-2022,2241,Forest Grove SD 15,1132,Harvey Clarke Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,40,41.7,23,24,17,17.7,21,21.9,35,36.5,96,90.6
2021-2022,2241,Forest Grove SD 15,1132,Harvey Clarke Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,33,39.3,17,20.2,16,19,25,29.8,26,31,84,87.5
2021-2022,2241,Forest Grove SD 15,1132,Harvey Clarke Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1132,Harvey Clarke Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1132,Harvey Clarke Elementary School,English Language Arts,Military-connected,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1132,Harvey Clarke Elementary School,English Language Arts,Students in Foster Care,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1132,Harvey Clarke Elementary School,English Language Arts,Total Population (All Students),Grade 3,40,41.7,23,24,17,17.7,21,21.9,35,36.5,96,90.6
2021-2022,2241,Forest Grove SD 15,1132,Harvey Clarke Elementary School,English Language Arts,Total Population (All Students),Grade 4,33,39.3,17,20.2,16,19,25,29.8,26,31,84,87.5
2021-2022,2241,Forest Grove SD 15,1133,Joseph Gale Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,13,16.3,3,3.8,10,12.5,23,28.8,44,55,81,94.2
2021-2022,2241,Forest Grove SD 15,1133,Joseph Gale Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,14,17.9,6,7.7,8,10.3,13,16.7,51,65.4,78,92.9
2021-2022,2241,Forest Grove SD 15,1133,Joseph Gale Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1133,Joseph Gale Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1133,Joseph Gale Elementary School,English Language Arts,Total Population (All Students),Grade 3,13,16.3,3,3.8,10,12.5,23,28.8,44,55,81,94.2
2021-2022,2241,Forest Grove SD 15,1133,Joseph Gale Elementary School,English Language Arts,Total Population (All Students),Grade 4,14,17.9,6,7.7,8,10.3,13,16.7,51,65.4,78,92.9
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Econo. Disadvantaged,Grade 7,104,27.4,33,8.7,71,18.7,111,29.2,165,43.4,383,95.8
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Econo. Disadvantaged,Grade 8,135,31.5,28,6.5,107,24.9,145,33.8,149,34.7,430,97.7
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Homeless,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Homeless,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Military-connected,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Military-connected,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Students in Foster Care,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Students in Foster Care,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Total Population (All Students),Grade 7,104,27.4,33,8.7,71,18.7,111,29.2,165,43.4,383,95.8
2021-2022,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,English Language Arts,Total Population (All Students),Grade 8,135,31.5,28,6.5,107,24.9,145,33.8,149,34.7,430,97.7
2021-2022,2241,Forest Grove SD 15,1127,Tom McCall Upper Elementary,English Language Arts,Econo. Disadvantaged,Grade 5,105,30.3,33,9.5,72,20.7,68,19.6,174,50.1,350,93.1
2021-2022,2241,Forest Grove SD 15,1127,Tom McCall Upper Elementary,English Language Arts,Econo. Disadvantaged,Grade 6,108,32.8,32,9.7,76,23.1,88,26.7,133,40.4,330,93.5
